company_name,id_port,port_name,country_code,lon,lat
SENATOR LINES,3012,Alexandria,eg,29.895505778028,31.19919276224
SENATOR LINES,12307,Tunis,tn,10.202278137207,36.818354664715
SENATOR LINES,49,Dublin,ie,-6.2266540527344,53.343441479017
SENATOR LINES,3916,Valencia,es,-0.33027648925781,39.451070047087
SENATOR LINES,27693,Cologne,de,6.97197265625,50.909959468503
SENATOR LINES,21140,Aarhus,dk,10.213508605957,56.156180944575
SENATOR LINES,22103,Tel-Aviv,il,34.766235351562,32.038337935937
SENATOR LINES,503,Ajman,ae,55.458297729492,25.428664668098
SENATOR LINES,27696,Gersheim,de,8.3817169189454,49.21104291017
SENATOR LINES,544,Varna,bg,27.921660359667,43.206506712446
SENATOR LINES,8114,Thessaloniki,gr,22.908426920606,40.638544031727
SENATOR LINES,10319,Yokohama,jp,139.6345194502,35.457550958643
SENATOR LINES,22064,Cork,ie,-8.40000000000002,51.9
SENATOR LINES,27611,Foshan,cn,113.066666667,23
SENATOR LINES,562,Changsha,cn,112.96966552734,28.188784452017
SENATOR LINES,570,Fangcheng,cn,108.36163005829,21.749681118192
SENATOR LINES,23258,Gdansk,pl,18.667540486621,54.399195025213
SENATOR LINES,9207,Gioia Tauro,it,15.893133544922,38.424726878542
SENATOR LINES,20122,Buenos Aires,ar,-58.36666666666,-34.594638889878
SENATOR LINES,21153,Fredericia,dk,9.7846984863281,55.540513758054
SENATOR LINES,12051,Dammam,sa,50.103869628906,26.450829276756
SENATOR LINES,27487,Damietta,eg,31.783447265625,31.47149541793
SENATOR LINES,19845,Haiphong,vn,106.740417480469,20.9089907600014
SENATOR LINES,610,Huizhou,cn,114.395141601562,23.0984927669316
SENATOR LINES,20324,Itajai,br,-48.65,-26.9
SENATOR LINES,8664,Jawaharlal Nehru Port,in,72.9499999999998,18.95
SENATOR LINES,10353,Kwangyang,kr,127.592468261719,34.9454528498966
SENATOR LINES,12248,Laem Chabang,th,100.883333333,13.0833333333
SENATOR LINES,22980,Larvik,no,10.0167846679687,58.9987211098348
SENATOR LINES,580,Guigang,cn,109.61668812467,23.082997758387
SENATOR LINES,21347,Hamina,fi,27.193222045898,60.563465069954
SENATOR LINES,21355,Kotka,fi,26.939849853516,60.44658831218
SENATOR LINES,10432,Klaipeda,lt,21.126022338867,55.70355738665
SENATOR LINES,12543,Izmir,tr,27.051086425781,38.373800706398
SENATOR LINES,12061,Jeddah,sa,39.18863932295,21.492224957667
SENATOR LINES,659,Liuzhou,cn,109.416666667,24.3333333333
SENATOR LINES,619,Jiangyin,cn,120.25634765625,31.923196401226
SENATOR LINES,517,Mongla,bd,89.58251953125,22.4672972600644
SENATOR LINES,677,Nanning,cn,108.30322265625,22.8304901214495
SENATOR LINES,680,Nantong,cn,120.830383300781,32.0011595273892
SENATOR LINES,10142,Oita,jp,131.666666667,33.2666666667
SENATOR LINES,21243,Oran,dz,-0.649999999999998,35.7166666667
SENATOR LINES,10162,Osaka,jp,135.45,34.65
SENATOR LINES,8447,Panjang,id,105.3,-5.45
SENATOR LINES,6892,Liverpool,gb,-2.9924011230469,53.409969352629
SENATOR LINES,23411,Malmo,se,12.897863388062,55.570344549098
SENATOR LINES,20337,Paranagua,br,-48.507385253906,-25.554053711007
SENATOR LINES,21365,Oulu,fi,25.440902709961,65.004228241528
SENATOR LINES,693,Quanzhou,cn,118.6,24.8833333333
SENATOR LINES,20346,Rio Grande,br,-52.086181640625,-32.0467370341335
SENATOR LINES,704,Shui Dong,cn,111.063537597656,21.4799977385805
SENATOR LINES,27073,Riga,lv,24.106063842773,56.945598484318
SENATOR LINES,12269,Songkhla,th,100.54962158203,7.2390153476371
SENATOR LINES,8173,Rijeka Bakar,hr,14.448394775391,45.325095604577
SENATOR LINES,20506,Montreal,ca,-73.559285227491,45.514195857806
SENATOR LINES,9609,Salerno,it,14.766822814941,40.676301324617
SENATOR LINES,8083,Piraeus,gr,23.638139851855,37.950270725876
SENATOR LINES,712,Shantou,cn,116.69334611621,23.352083749636
SENATOR LINES,7589,Thamesport,gb,0.7,51.4333333333
SENATOR LINES,10254,Tomakomai,jp,141.627502441406,42.6194146798475
SENATOR LINES,793,Yantian,cn,114.266666667,22.6
SENATOR LINES,504,Abu Dhabi,ae,54.3466186523437,24.497793259718
SENATOR LINES,800,Zhenjiang,cn,119.43572044373,32.216924028349
SENATOR LINES,7593,Tilbury,gb,0.36766560872366,51.452528695843
SENATOR LINES,21382,Turku,fi,22.217788696289,60.434824814441
SENATOR LINES,27080,Tallinn,ee,24.778289794922,59.445420296025
SENATOR LINES,8707,Tuticorin,in,78.167852783203,8.7694634257254
SENATOR LINES,767,Wuhan,cn,114.30828094482,30.591501609407
SENATOR LINES,766,Wenzhou,cn,120.66563669874,28.035151571
SENATOR LINES,809,Zhuhai,cn,113.59039306641,22.250953755342
SENATOR LINES,10283,Tokyo,jp,139.79157307909,35.649163051179
SENATOR LINES,22328,Aqaba,jo,35.005187988281,29.535338960607
SENATOR LINES,808,Zhongshan,cn,113.333333333,22.48667742624
SENATOR LINES,770,Wuzhou,cn,111.30798339844,23.470989313755
SENATOR LINES,803,Zhangjiagang,cn,120.38475036621,31.961027545496
SENATOR LINES,792,Beijiao,cn,113.16913604736,22.894374706611
SENATOR LINES,26533,Dongguan,cn,113.741455078125,23.0479673869055
SENATOR LINES,22957,Fredrikstad,no,10.909423828125,59.1491339931363
SENATOR LINES,603,Heshan,cn,112.01,21.966666666666
SENATOR LINES,4492,Fos Sur Mer,fr,4.8877153862825,43.413026638308
SENATOR LINES,27692,Brondby,dk,12.3486328125,55.590078885093
SENATOR LINES,584,Haikou,cn,114.25756794702,30.565450080626
SENATOR LINES,11399,Sohar,om,56.75,24.333333333333
SENATOR LINES,27702,Kouvola,fi,26.7041,60.8679000000002
SENATOR LINES,22736,Macao,mo,113.55,22.2
SENATOR LINES,22694,Misurata,ly,15.126800537109,32.400479161327
SENATOR LINES,22149,Mumbai,in,72.837295532227,19.046657468455
SENATOR LINES,27682,Mesaieed,qa,51.61882019043,25.083063963888
SENATOR LINES,23691,Mailiao,tw,120.18493652344,23.768642545024
SENATOR LINES,27664,Leliu,cn,113.12673568726,22.874777553197
SENATOR LINES,11390,Muscat,om,58.541947428419,23.628634841567
SENATOR LINES,675,Nangang,cn,113.5671661377,23.086599013937
SENATOR LINES,27723,Rudna,cz,14.1485,50.0664
SENATOR LINES,717,Sanshui,cn,104.33,30.9223
SENATOR LINES,27727,Viborg,dk,28.75,60.6833333333332
SENATOR LINES,23268,Warszawa,pl,21.0322222222,52.2513888889
SENATOR LINES,27674,Weitou,cn,118.58642578125,24.5377616810827
SENATOR LINES,772,Xinfeng,cn,116.1073,27.1682
SENATOR LINES,27672,Shenwan,cn,113.33358764648,22.330989295771
SENATOR LINES,774,Xinhui,cn,113.0318069458,22.450168789369
SENATOR LINES,686,Putian,cn,119.03686523438,25.42680098854
SENATOR LINES,753,Xingang,cn,117.74082183838,38.979722222222
SENATOR LINES,27732,Moselle,us,-89.1400000000003,31.5
SENATOR LINES,27733,Winston Salem,us,-80.2166666667,36.1333333333
SENATOR LINES,304,Odessa,ua,30.730773925781,46.5
SENATOR LINES,27701,Kobenhavn,dk,12.597940063477,55.703869234764
SENATOR LINES,27654,Alger,dz,3.065035883589,36.786014235242
SENATOR LINES,518,Antwerpen,be,4.3828959147469,51.20236700208
SENATOR LINES,8844,Ancona,it,13.511860148145,43.620880848271
SENATOR LINES,3204,Bilbao,es,-3.046989440918,43.339977491756
SENATOR LINES,709,Sanshan,cn,118.17381860351,31.252244169088
SENATOR LINES,26836,Xiaolan,cn,113.28844070435,22.780416876278
SENATOR LINES,606,Huangpu,cn,113.43435287476,23.093634237102
SENATOR LINES,564,Chiwan,cn,113.87500762939,22.47855975894
SENATOR LINES,668,Mawan,cn,113.87535095215,22.516301622345
SENATOR LINES,27079,Shekou,cn,113.90213012695,22.519474062394
SENATOR LINES,706,Shanghai,cn,121.49711608887,31.400089849043
SENATOR LINES,8170,Ploce,hr,17.412546793653,43.044374320517
SENATOR LINES,9557,Ravenna,it,12.22297668457,44.424174864907
SENATOR LINES,9788,Venice,it,12.307740208398,45.435742477187
SENATOR LINES,9767,Trieste,it,13.773345947266,45.650959976547
SENATOR LINES,10586,Pasir Gudang,my,103.87990010246,1.4487987548189
SENATOR LINES,21146,Copenhagen,dk,12.578659057617,55.671553383207
SENATOR LINES,27694,Frederiksberg,dk,12.564925756836,55.66115489662
SENATOR LINES,510,Ahmed Bin Rashid Port,ae,55.57802734375,25.593298409758
SENATOR LINES,8600,Haldia,in,88.072347005175,22.020371228389
SENATOR LINES,8580,Calcutta,in,88.343320652734,22.567577188109
SENATOR LINES,11602,Manila,ph,120.97197265625,14.631173820818
SENATOR LINES,19716,Montevideo,uy,-56.196067301466,-34.906757565188
SENATOR LINES,27688,Machong,cn,113.527135849,23.036790735163
SENATOR LINES,578,Gaoming,cn,112.88999206543,22.897584027532
SENATOR LINES,20826,Lanshi,cn,113.1076751709,22.97690036861
SENATOR LINES,12784,Taichung,tw,120.53512573242,24.275236516693
SENATOR LINES,11859,Leixoes,pt,-8.7059783935547,41.20106607302
SENATOR LINES,11886,Porto,pt,-8.6620330810547,41.152050179108
SENATOR LINES,11862,Lisboa,pt,-9.16136067708,38.714523618067
SENATOR LINES,12129,Koper,si,13.734519449903,45.548652962696
SENATOR LINES,9896,Akita,jp,140.05240325928,39.749472076187
SENATOR LINES,778,Xiamen,cn,118.07684898376,24.478517973495
SENATOR LINES,9388,Napoli,it,14.260143534376,40.843073732839
TAVRIA LINE,12541,Istanbul,tr,28.973220825195,41.006784452657
TAVRIA LINE,7884,Poti,ge,41.67197265625,42.178127650683
TAVRIA LINE,33980,Dnipropetrovsk,ua,35.016666666667,48.5
TAVRIA LINE,12544,Izmit (Evyap),tr,29.899656677246,40.759645578574
TURKONLINE,3190,Barcelona,es,2.16666666667,41.35
TURKONLINE,8534,Ashdod,il,34.666292317675,31.8166666667
TURKONLINE,8540,Haifa,il,34.989013671875,32.796915345518
TURKONLINE,10413,Beirut,lb,35.486267089844,33.890880725099
TURKONLINE,12491,Gemlik,tr,29.153371175097,40.436529274414
TURKONLINE,4932,Marseille,fr,5.3551483154297,43.292341867034
TURKONLINE,1650,Hamburg,de,9.9694061279297,53.547719720805
TURKONLINE,12622,Mersin,tr,34.6166666667,36.793231581975
TURKONLINE,12541,Istanbul,tr,28.973220825195,41.006784452657
TURKONLINE,11175,Rotterdam,nl,4.4424468994141,51.904382682993
TURKONLINE,3012,Alexandria,eg,29.895505778028,31.19919276224
TURKONLINE,12543,Izmir,tr,27.051086425781,38.373800706398
TURKONLINE,16959,New York,us,-74.017681121826,40.705476282155
TURKONLINE,17854,Savannah,us,-81.099742507934,32.086579680831
TURKONLINE,518,Antwerpen,be,4.3828959147469,51.20236700208
TURKONLINE,6438,Felixstowe,gb,1.3444519042969,51.957926722873
TURKONLINE,12520,Haydarpasa,tr,29.042946370409,40.982685393946
TURKONLINE,11862,Lisboa,pt,-9.16136067708,38.714523618067
XCL,19928,Bar,cs,19.0833333333,42.0833333333
XCL,3190,Barcelona,es,2.16666666667,41.35
XCL,8955,Cagliari,it,9.11666666667,39.2166666667
XCL,9083,Catania,it,15.0833333333,37.4833333333
XCL,9106,Civitavecchia,it,11.787266031934,42.096581764699
XCL,3245,Cadiz,es,-6.2814331054688,36.522594749434
XCL,11978,Constanta,ro,28.664263407423,44.171564927617
XCL,12107,Gotthenburg,se,11.984710693359,57.718758379513
XCL,12541,Istanbul,tr,28.973220825195,41.006784452657
XCL,9274,Livorno,it,10.30259043379,43.550995316569
XCL,9489,Palermo,it,13.359375,38.1262313230909
XCL,5308,Sete,fr,3.68333333333,43.4
XCL,4683,Le Havre,fr,0.10705362955764,49.485997674824
XCL,12304,Sfax,tn,10.77197265625,34.740104583926
XCL,12038,Novorossiysk,ru,37.781982421875,44.741618624531
XCL,11175,Rotterdam,nl,4.4424468994141,51.904382682993
XCL,3903,Vigo,es,-8.7044321695996,42.242992226908
XCL,9758,Trapani,it,12.519038899706,38.01602447241
XCL,49,Dublin,ie,-6.2266540527344,53.343441479017
XCL,3916,Valencia,es,-0.33027648925781,39.451070047087
XCL,544,Varna,bg,27.921660359667,43.206506712446
XCL,9207,Gioia Tauro,it,15.893133544922,38.424726878542
XCL,7884,Poti,ge,41.67197265625,42.178127650683
XCL,7589,Thamesport,gb,0.7,51.4333333333
XCL,22745,Malta,mt,14.3426513671875,35.9463834895204
XCL,518,Antwerpen,be,4.3828959147469,51.20236700208
XCL,8844,Ancona,it,13.511860148145,43.620880848271
XCL,3204,Bilbao,es,-3.046989440918,43.339977491756
XCL,6438,Felixstowe,gb,1.3444519042969,51.957926722873
XCL,519,Zeebgrugge,be,3.2172775268555,51.337071355836
XCL,3123,Algeciras,es,-5.4381398518847,36.141096889493
XCL,11859,Leixoes,pt,-8.7059783935547,41.20106607302
XCL,11862,Lisboa,pt,-9.16136067708,38.714523618067
XCL,12129,Koper,si,13.734519449903,45.548652962696
SCI,12219,Bangkok,th,100.505676269531,13.6967839613795
SCI,3190,Barcelona,es,2.16666666667,41.35
SCI,8640,Chennai,in,80.2833333333,13.1
SCI,10416,Colombo,lk,79.8486328124997,6.93082874954599
SCI,567,Dalian,cn,121.65,38.9166666667
SCI,12774,Keelung,tw,121.739501953125,25.1481622950363
SCI,10292,Kobe,jp,135.183333333,34.6666666667
SCI,1650,Hamburg,de,9.9694061279297,53.547719720805
SCI,8157,Hong Kong,hk,114.17009353638,22.294786854677
SCI,8353,Jakarta,id,106.82421976758,-6.1203019939939
SCI,12776,Kaohsiung,tw,120.27197265625,22.642017983609
SCI,3027,Port Said,eg,32.2860717773437,31.2653126215176
SCI,8492,Surabaya,id,112.733333333,-7.20000000000002
SCI,12117,Singapore,sg,103.83245951368,1.2392074134918
SCI,739,Qingdao,cn,120.38533121778,36.064987770375
SCI,11175,Rotterdam,nl,4.4424468994141,51.904382682993
SCI,10113,Nagoya,jp,136.85430704786,35.074342539439
SCI,674,Ningbo,cn,121.55939846039,29.871876716293
SCI,10319,Yokohama,jp,139.6345194502,35.457550958643
SCI,8664,Jawaharlal Nehru Port,in,72.9499999999998,18.95
SCI,12248,Laem Chabang,th,100.883333333,13.0833333333
SCI,10162,Osaka,jp,135.45,34.65
SCI,793,Yantian,cn,114.266666667,22.6
SCI,751,Tianjin,cn,117.74485015869,38.986802586479
SCI,753,Xingang,cn,117.74082183838,38.979722222222
SCI,6438,Felixstowe,gb,1.3444519042969,51.957926722873
SCI,606,Huangpu,cn,113.43435287476,23.093634237102
SCI,564,Chiwan,cn,113.87500762939,22.47855975894
SCI,706,Shanghai,cn,121.49711608887,31.400089849043
SCI,10586,Pasir Gudang,my,103.87990010246,1.4487987548189
SCI,11602,Manila,ph,120.97197265625,14.631173820818
SCI,12784,Taichung,tw,120.53512573242,24.275236516693
SCI,778,Xiamen,cn,118.07684898376,24.478517973495
SYMS,12219,Bangkok,th,100.505676269531,13.6967839613795
SYMS,10292,Kobe,jp,135.183333333,34.6666666667
SYMS,27613,Melbourne,au,144.94416351318,-37.839716509514
SYMS,8157,Hong Kong,hk,114.17009353638,22.294786854677
SYMS,8353,Jakarta,id,106.82421976758,-6.1203019939939
SYMS,10073,Mizushima,jp,133.733333333,34.5166666667
SYMS,8492,Surabaya,id,112.733333333,-7.20000000000002
SYMS,513,Sydney,au,151.182861328125,-33.8696440161399
SYMS,10375,Pusan,kr,129.03579703711,35.098203098396
SYMS,10113,Nagoya,jp,136.85430704786,35.074342539439
SYMS,10316,Yokkaichi,jp,136.616666667,34.95
SYMS,674,Ningbo,cn,121.55939846039,29.871876716293
SYMS,10252,Tokuyama,jp,131.77556565569,34.053602656386
SYMS,10319,Yokohama,jp,139.6345194502,35.457550958643
SYMS,9899,Chiba,jp,140.10823974609,35.574397983137
SYMS,19845,Haiphong,vn,106.740417480469,20.9089907600014
SYMS,9986,Iwakuni,jp,132.236938476562,34.1570525021768
SYMS,10353,Kwangyang,kr,127.592468261719,34.9454528498966
SYMS,12248,Laem Chabang,th,100.883333333,13.0833333333
SYMS,9933,Hibikinada,jp,130.83247502612,33.934971208803
SYMS,10162,Osaka,jp,135.45,34.65
SYMS,10283,Tokyo,jp,139.79157307909,35.649163051179
SYMS,19839,Hanoi,vn,105.85971923828,21.0255757781
SYMS,27340,Fuzhou,cn,119.28680419922,26.055820816679
SYMS,10181,Senboku,jp,135.40274658203,34.537858459837
SYMS,20175,Brisbane,au,153.18314615919,-27.466570653812
SYMS,706,Shanghai,cn,121.49711608887,31.400089849043
SYMS,11602,Manila,ph,120.97197265625,14.631173820818
SYMS,9952,Hakata,jp,130.37578023241,33.601143835671
SYMS,33937,Ho Chi Minh City,vn,106.7530040741,10.826167627573
SYMS,778,Xiamen,cn,118.07684898376,24.478517973495
SLF,5814,Belfast,gb,-5.9089574178026,54.614913298659
SLF,12107,Gotthenburg,se,11.984710693359,57.718758379513
SLF,23259,Gdynia,pl,18.546981811523,54.538337384745
SLF,11175,Rotterdam,nl,4.4424468994141,51.904382682993
SLF,6395,Fishguard,gb,-4.9658203125,52.000329921553
SLF,23392,Karlskrona,se,15.593376159668,56.156379108443
SLF,49,Dublin,ie,-6.2266540527344,53.343441479017
SLF,22087,Rosslare,ie,-6.3844299316406,52.259607004562
SLF,7513,Stranraer,gb,-5.0289916992188,54.90582453659
SLF,6400,Fleetwood,gb,-3.00201416015629,53.8888946826222
SLF,21156,Frederikshavn,dk,10.531768798828,57.432968048684
SLF,22070,Dun Laoghaire,ie,-6.1343633015917,53.294870234168
SLF,6610,Holyhead,gb,-4.61700439453127,53.2714574149121
SLF,21158,Grenaa,dk,10.927104949951,56.409155892515
SLF,23458,Varberg,se,12.242889404297,57.106888934973
SLF,6829,Larne,gb,-5.7833333,54.85
SLF,6653,Harwich,gb,1.23333333,51.9333333
SLF,1849,Kiel,de,10.135231018066,54.31807803059
SLF,10959,Hook of Holland,nl,4.1178131103516,51.981548165102
UNIFEEDER,1241,Bremerhaven,de,8.5755157470703,53.542777688366
UNIFEEDER,12107,Gotthenburg,se,11.984710693359,57.718758379513
UNIFEEDER,23382,Helsingborg,se,12.691955566406,56.043886718628
UNIFEEDER,21349,Helsinki,fi,24.952559407519,60.165983476538
UNIFEEDER,1650,Hamburg,de,9.9694061279297,53.547719720805
UNIFEEDER,22960,Halden,no,11.31196975708,59.103825047147
UNIFEEDER,23008,Saint Petersburg,ru,30.211922200487,59.956718066669
UNIFEEDER,11175,Rotterdam,nl,4.4424468994141,51.904382682993
UNIFEEDER,21140,Aarhus,dk,10.213508605957,56.156180944575
UNIFEEDER,21153,Fredericia,dk,9.7846984863281,55.540513758054
UNIFEEDER,22980,Larvik,no,10.0167846679687,58.9987211098348
UNIFEEDER,23387,Halmstad,se,12.859239578247,56.673976295969
UNIFEEDER,21347,Hamina,fi,27.193222045898,60.563465069954
UNIFEEDER,21355,Kotka,fi,26.939849853516,60.44658831218
UNIFEEDER,10432,Klaipeda,lt,21.126022338867,55.70355738665
UNIFEEDER,22990,Moss,no,10.6539916992187,59.3756055603082
UNIFEEDER,23411,Malmo,se,12.897863388062,55.570344549098
UNIFEEDER,27073,Riga,lv,24.106063842773,56.945598484318
UNIFEEDER,27080,Tallinn,ee,24.778289794922,59.445420296025
UNIFEEDER,22957,Fredrikstad,no,10.909423828125,59.1491339931363
UNIFEEDER,518,Antwerpen,be,4.3828959147469,51.20236700208
UNIFEEDER,10666,Amsterdam,nl,4.9041198730469,52.375470456465
UNIFEEDER,23004,Skien,no,9.6041107177734,59.123331112342
UNIFEEDER,6438,Felixstowe,gb,1.3444519042969,51.957926722873
UNIFEEDER,519,Zeebgrugge,be,3.2172775268555,51.337071355836
UNIFEEDER,21146,Copenhagen,dk,12.578659057617,55.671553383207
WSL,567,Dalian,cn,121.65,38.9166666667
WSL,10054,Kawasaki,jp,139.75240325928,35.538920905634
WSL,18471,Tacoma,us,-122.46254679395,47.272483201384
WSL,10375,Pusan,kr,129.03579703711,35.098203098396
WSL,739,Qingdao,cn,120.38533121778,36.064987770375
WSL,676,Nanjing,cn,118.73268127441,32.079410079992
WSL,10113,Nagoya,jp,136.85430704786,35.074342539439
WSL,14604,Everett,us,-71.0833333333,42.35
WSL,674,Ningbo,cn,121.55939846039,29.871876716293
WSL,20628,Vancouver,ca,-123.14884185791,49.308213623065
WSL,10319,Yokohama,jp,139.6345194502,35.457550958643
WSL,20436,Crofton,ca,-123.62365722656,48.855071289268
WSL,20444,Duncan Bay,ca,-125.28259277344,50.066925993723
WSL,27760,Hitachinaka,jp,140.73258463575,35.862275389339
WSL,10162,Osaka,jp,135.45,34.65
WSL,15884,Longview,us,-122.96001434326,46.109560751666
WSL,10364,Masan,kr,128.57299804687,35.199106141445
WSL,10361,Kunsan,kr,126.69982910156,35.977449685144
WSL,10374,Pyeong Taek,kr,127.00176025391,36.943414836694
WSL,20594,Squamish,ca,-123.15786539747,49.671999413036
WSL,10254,Tomakomai,jp,141.627502441406,42.6194146798475
WSL,10283,Tokyo,jp,139.79157307909,35.649163051179
WSL,10350,Incheon,kr,126.62078587305,37.480608879947
WSL,753,Xingang,cn,117.74082183838,38.979722222222
WSL,706,Shanghai,cn,121.49711608887,31.400089849043
WSL,9952,Hakata,jp,130.37578023241,33.601143835671
WSL,9937,Hachinohe,jp,141.49017333984,40.503373879232
WSL,10184,Sendai,jp,141.00677490235,38.257657948133
WSL,10212,Shimizu,jp,138.48592376709,35.023976922197
TARROS,10444,Casablanca,ma,-7.62451171875,33.578500091422
TARROS,3190,Barcelona,es,2.16666666667,41.35
TARROS,10413,Beirut,lb,35.486267089844,33.890880725099
TARROS,11978,Constanta,ro,28.664263407423,44.171564927617
TARROS,9216,Genova,it,8.9152623494433,44.414715832572
TARROS,12491,Gemlik,tr,29.153371175097,40.436529274414
TARROS,4932,Marseille,fr,5.3551483154297,43.292341867034
TARROS,12217,Latakia,sy,35.774917602539,35.523415771237
TARROS,22690,Benghazi,ly,20.075405883789,32.118611621968
TARROS,12622,Mersin,tr,34.6166666667,36.793231581975
TARROS,12541,Istanbul,tr,28.973220825195,41.006784452657
TARROS,3027,Port Said,eg,32.2860717773437,31.2653126215176
TARROS,23586,Tartous,sy,35.88134765625,34.8869784009654
TARROS,12304,Sfax,tn,10.77197265625,34.740104583926
TARROS,12038,Novorossiysk,ru,37.781982421875,44.741618624531
TARROS,3012,Alexandria,eg,29.895505778028,31.19919276224
TARROS,12307,Tunis,tn,10.202278137207,36.818354664715
TARROS,3916,Valencia,es,-0.33027648925781,39.451070047087
TARROS,8114,Thessaloniki,gr,22.908426920606,40.638544031727
TARROS,21232,Bejaia,dz,5.0762797037755,36.75
TARROS,12543,Izmir,tr,27.051086425781,38.373800706398
TARROS,21243,Oran,dz,-0.649999999999998,35.7166666667
TARROS,8083,Piraeus,gr,23.638139851855,37.950270725876
TARROS,7884,Poti,ge,41.67197265625,42.178127650683
TARROS,12305,Sousse,tn,10.645193481445,35.818337038528
TARROS,12489,Gebze,tr,29.427223205566,40.770439373793
TARROS,22694,Misurata,ly,15.126800537109,32.400479161327
TARROS,22747,Valletta,mt,14.5166666667,35.9
TARROS,22697,Tripoli,ly,13.191573079394,32.893081475303
TARROS,304,Odessa,ua,30.730773925781,46.5
TARROS,21236,Algeria,dz,3.0637484165918,36.781133515537
TARROS,12346,Antalya,tr,30.7666666667,36.8666666667
TARROS,12326,Aliaga,tr,26.936267089844,38.827984347227
TARROS,31099,Khoms,ly,14.245880126953,32.672930032815
TARROS,12520,Haydarpasa,tr,29.042946370409,40.982685393946
TARROS,3251,Castellon De La Plana,es,0.0094258626302235,39.9666666667
TARROS,11920,Setubal,pt,-8.9180399576856,38.519342879541
UASC,3190,Barcelona,es,2.16666666667,41.35
UASC,11468,Cebu City,ph,123.866666667,10.3
UASC,10416,Colombo,lk,79.8486328124997,6.93082874954599
UASC,567,Dalian,cn,121.65,38.9166666667
UASC,11978,Constanta,ro,28.664263407423,44.171564927617
UASC,9216,Genova,it,8.9152623494433,44.414715832572
UASC,8305,Belawan,id,98.703932698535,3.7877867910579
UASC,2999,Djibouti,dj,43.078214518262,11.54618514526
UASC,12774,Keelung,tw,121.739501953125,25.1481622950363
UASC,10292,Kobe,jp,135.183333333,34.6666666667
UASC,15786,Los Angeles,us,-118.283333333,33.7166666667
UASC,509,Khor Al Fakkan,ae,56.347440592481,25.361703025855
UASC,1650,Hamburg,de,9.9694061279297,53.547719720805
UASC,11764,Karachi,pk,66.933707682325,24.876483014725
UASC,508,Jebel Ali,ae,55.051803588867,25.019494061392
UASC,27613,Melbourne,au,144.94416351318,-37.839716509514
UASC,8157,Hong Kong,hk,114.17009353638,22.294786854677
UASC,8353,Jakarta,id,106.82421976758,-6.1203019939939
UASC,12622,Mersin,tr,34.6166666667,36.793231581975
UASC,12541,Istanbul,tr,28.973220825195,41.006784452657
UASC,12776,Kaohsiung,tw,120.27197265625,22.642017983609
UASC,9696,La Spezia,it,9.8218475341796,44.098086480833
UASC,3027,Port Said,eg,32.2860717773437,31.2653126215176
UASC,27618,Santos,br,-46.320786539747,-23.973773587662
UASC,25808,Seattle (Wa),us,-122.33333,47.6
UASC,513,Sydney,au,151.182861328125,-33.8696440161399
UASC,10588,Port Kelang,my,101.38264668749,3.003428517042
UASC,12117,Singapore,sg,103.83245951368,1.2392074134918
UASC,4683,Le Havre,fr,0.10705362955764,49.485997674824
UASC,10375,Pusan,kr,129.03579703711,35.098203098396
UASC,16849,Norfolk,us,-76.337453206347,36.852747247875
UASC,739,Qingdao,cn,120.38533121778,36.064987770375
UASC,11175,Rotterdam,nl,4.4424468994141,51.904382682993
UASC,10113,Nagoya,jp,136.85430704786,35.074342539439
UASC,21794,Tema,gh,0.0166666666667,5.63333333333
UASC,20165,Adelaide,au,138.488159179687,-34.8568117900151
UASC,674,Ningbo,cn,121.55939846039,29.871876716293
UASC,3012,Alexandria,eg,29.895505778028,31.19919276224
UASC,3916,Valencia,es,-0.33027648925781,39.451070047087
UASC,20628,Vancouver,ca,-123.14884185791,49.308213623065
UASC,10319,Yokohama,jp,139.6345194502,35.457550958643
UASC,20301,Cotonou,bj,2.43333333333,6.35
UASC,3014,El Dekheila,eg,29.8166666667,31.1333333333
UASC,9207,Gioia Tauro,it,15.893133544922,38.424726878542
UASC,27487,Damietta,eg,31.783447265625,31.47149541793
UASC,19845,Haiphong,vn,106.740417480469,20.9089907600014
UASC,20324,Itajai,br,-48.65,-26.9
UASC,8664,Jawaharlal Nehru Port,in,72.9499999999998,18.95
UASC,10353,Kwangyang,kr,127.592468261719,34.9454528498966
UASC,12248,Laem Chabang,th,100.883333333,13.0833333333
UASC,656,Lianyungang,cn,119.45,34.7333333333
UASC,12061,Jeddah,sa,39.18863932295,21.492224957667
UASC,10162,Osaka,jp,135.45,34.65
UASC,8654,Mundra,in,69.746704101562,22.795048563476
UASC,23590,Lome,tg,1.2100804646776,6.1168883241653
UASC,20337,Paranagua,br,-48.507385253906,-25.554053711007
UASC,23256,Port Qasim,pk,67.206491088867,24.817782217755
UASC,16967,Oakland,us,-122.29210357666,37.831435218783
UASC,27398,Nhava Sheva,in,72.9666666666598,18.95
UASC,8083,Piraeus,gr,23.638139851855,37.950270725876
UASC,7589,Thamesport,gb,0.7,51.4333333333
UASC,793,Yantian,cn,114.266666667,22.6
UASC,504,Abu Dhabi,ae,54.3466186523437,24.497793259718
UASC,22876,Apapa,ng,3.392446899414,6.4486353997145
UASC,10283,Tokyo,jp,139.79157307909,35.649163051179
UASC,22328,Aqaba,jo,35.005187988281,29.535338960607
UASC,22851,Tanjung Pelepas,my,103.5483638525,1.355896533307
UASC,4492,Fos Sur Mer,fr,4.8877153862825,43.413026638308
